TerenceJMacSwiney	Terence-J-MacSwiney.D.1919-01-21	https://data.oireachtas.ie/ie/oireachtas/member/id/Terence-J-MacSwiney.D.1919-01-21
MartinMackin	Martin-Mackin.S.2002-05-22	https://data.oireachtas.ie/ie/oireachtas/member/id/Martin-Mackin.S.2002-05-22
DavidJohnMadden	David-John-Madden.S.1938-04-27	https://data.oireachtas.ie/ie/oireachtas/member/id/David-John-Madden.S.1938-04-27
JohnAMadden	John-Anthony-Madden.D.1924-11-18	https://data.oireachtas.ie/ie/oireachtas/member/id/John-Anthony-Madden.D.1924-11-18
JosephaMadigan	Josepha-Madigan.D.2016-10-03	https://data.oireachtas.ie/ie/oireachtas/member/id/Josepha-Madigan.D.2016-10-03
ProfWilliamMagennis	Professor-William-Magennis.D.1922-09-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Professor-William-Magennis.D.1922-09-09
None	Patrick-Magner.S.1981-08-10	https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-Magner.S.1981-08-10
None	John-Magnier.S.1989-06-26	https://data.oireachtas.ie/ie/oireachtas/member/id/John-Magnier.S.1989-06-26
BenMaguire	B-J-Maguire.D.1927-10-11	https://data.oireachtas.ie/ie/oireachtas/member/id/B-J-Maguire.D.1927-10-11
ConorAMaguire	Conor-Alexander-Maguire.D.1932-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Conor-Alexander-Maguire.D.1932-03-09
None	John-Aloysius-Maguire.S.1943-08-09	https://data.oireachtas.ie/ie/oireachtas/member/id/John-Aloysius-Maguire.S.1943-08-09
PatrickJMaguire	Patrick-J-Maguire.D.1948-02-18	https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-J-Maguire.D.1948-02-18
ThomasMaguire	Thomas-Maguire.D.1921-08-16	https://data.oireachtas.ie/ie/oireachtas/member/id/Thomas-Maguire.D.1921-08-16
PeadarMaher	Peadar-Maher.D.1951-06-13	https://data.oireachtas.ie/ie/oireachtas/member/id/Peadar-Maher.D.1951-06-13
None	Hon-Sir-Bryan-Mahon.S.1922-06-12	https://data.oireachtas.ie/ie/oireachtas/member/id/Hon-Sir-Bryan-Mahon.S.1922-06-12
PhilipMahony	Philip-Mahony.D.1943-07-01	https://data.oireachtas.ie/ie/oireachtas/member/id/Philip-Mahony.D.1943-07-01
None	Seamus-Mallon.S.1982-12-13	https://data.oireachtas.ie/ie/oireachtas/member/id/Seamus-Mallon.S.1982-12-13
PatrickMolone	Patrick-Malone.S.1965-06-23	https://data.oireachtas.ie/ie/oireachtas/member/id/Patrick-Malone.S.1965-06-23
EamonnMaloney	Eamonn-Maloney.D.2011-03-09	https://data.oireachtas.ie/ie/oireachtas/member/id/Eamonn-Maloney.D.2011-03-09
None	Sean-Maloney.S.1993-02-17	https://data.oireachtas.ie/ie/oireachtas/member/id/Sean-Maloney.S.1993-02-17
TadhgManley	Tadhg-Manley.D.1954-06-02	https://data.oireachtas.ie/ie/oireachtas/member/id/Tadhg-Manley.D.1954-06-02
MauriceManning	Maurice-Manning.S.1981-10-08	https://data.oireachtas.ie/ie/oireachtas/member/id/Maurice-Manning.S.1981-10-08
JohnMannion	John-Mannion.D.1951-06-13	https://data.oireachtas.ie/ie/oireachtas/member/id/John-Mannion.D.1951-06-13
JohnMMannion	John-M-Mannion.S.1969-11-05	https://data.oireachtas.ie/ie/oireachtas/member/id/John-M-Mannion.S.1969-11-05
